episode,steps,total_reward,coins,crates,invalid,killed_self,killed_opponents,survived,epsilon,alpha,buffer
161,400,35.147,18,65,0,0,0,1,0.897,0.0001,10000
162,400,28.471,16,51,0,0,0,1,0.896,0.0001,10000
163,400,35.283,15,70,0,0,0,1,0.895,0.0001,10000
164,400,26.005,11,53,0,0,0,1,0.895,0.0001,10000
165,400,35.58,18,73,0,0,0,1,0.894,0.0001,10000
166,400,31.163,15,48,0,0,0,1,0.893,0.0001,10000
167,400,32.816,14,47,0,0,0,1,0.893,0.0001,10000
168,400,36.585,16,82,0,0,0,1,0.892,0.0001,10000
169,400,24.514,12,52,0,0,0,1,0.891,0.0001,10000
170,400,28.915,12,53,0,0,0,1,0.891,0.0001,10000
171,400,33.363,17,63,0,0,0,1,0.89,0.0001,10000
172,400,25.966,11,47,0,0,0,1,0.889,0.0001,10000
173,400,35.571,19,51,0,0,0,1,0.889,0.0001,10000
174,400,24.428,12,48,0,0,0,1,0.888,0.0001,10000
175,400,24.869,14,49,0,0,0,1,0.887,0.0001,10000
176,400,37.079,15,64,0,0,0,1,0.887,0.0001,10000
177,400,24.175,10,45,0,0,0,1,0.886,0.0001,10000
178,400,33.788,16,57,0,0,0,1,0.886,0.0001,10000
179,400,34.449,15,67,0,0,0,1,0.885,0.0001,10000
180,400,45.921,20,85,0,0,0,1,0.884,0.0001,10000
181,400,31.801,14,59,0,0,0,1,0.884,0.0001,10000
182,400,34.084,15,53,0,0,0,1,0.883,0.0001,10000
183,400,27.87,16,60,0,0,0,1,0.882,0.0001,10000
184,400,24.816,12,44,0,0,0,1,0.882,0.0001,10000
185,400,29.412,12,52,0,0,0,1,0.881,0.0001,10000
186,400,23.969,11,53,0,0,0,1,0.88,0.0001,10000
187,400,35.458,20,59,0,0,0,1,0.88,0.0001,10000
188,400,35.668,19,58,0,0,0,1,0.879,0.0001,10000
189,400,40.734,20,64,0,0,0,1,0.878,0.0001,10000
190,400,29.264,11,54,0,0,0,1,0.878,0.0001,10000
191,400,12.881,6,26,0,0,0,1,0.877,0.0001,10000
192,400,33.169,15,51,0,0,0,1,0.876,0.0001,10000
193,400,33.711,17,57,0,0,0,1,0.876,0.0001,10000
194,400,31.236,12,61,0,0,0,1,0.875,0.0001,10000
195,400,41.018,19,71,0,0,0,1,0.875,0.0001,10000
196,400,23.603,10,50,0,0,0,1,0.874,0.0001,10000
197,400,36.524,21,57,0,0,0,1,0.873,0.0001,10000
198,400,35.963,18,69,0,0,0,1,0.873,0.0001,10000
199,400,30.806,17,52,0,0,0,1,0.872,0.0001,10000
200,400,31.983,14,51,0,0,0,1,0.871,0.0001,10000
201,400,26.813,11,50,0,0,0,1,0.871,0.0001,10000
202,400,27.518,13,51,0,0,0,1,0.87,0.0001,10000
203,400,27.983,10,47,0,0,0,1,0.869,0.0001,10000
204,400,36.391,17,66,0,0,0,1,0.869,0.0001,10000
205,400,37.648,19,69,0,0,0,1,0.868,0.0001,10000
206,400,35.75,19,63,0,0,0,1,0.867,0.0001,10000
207,400,43.777,20,73,0,0,0,1,0.867,0.0001,10000
208,400,29.129,12,66,0,0,0,1,0.866,0.0001,10000
209,400,43.154,23,76,0,0,0,1,0.865,0.0001,10000
210,400,31.098,15,53,0,0,0,1,0.865,0.0001,10000
211,400,40.209,18,70,0,0,0,1,0.864,0.0001,10000
212,400,25.977,10,47,0,0,0,1,0.864,0.0001,10000
213,400,30.837,14,51,0,0,0,1,0.863,0.0001,10000
214,400,36.113,18,69,0,0,0,1,0.862,0.0001,10000
215,400,26.996,14,53,0,0,0,1,0.862,0.0001,10000
216,400,27.537,11,47,0,0,0,1,0.861,0.0001,10000
217,400,28.512,15,44,0,0,0,1,0.86,0.0001,10000
218,400,32.798,17,60,0,0,0,1,0.86,0.0001,10000
219,400,33.642,17,65,0,0,0,1,0.859,0.0001,10000
220,400,20.148,10,42,0,0,0,1,0.858,0.0001,10000
221,400,44.336,21,73,0,0,0,1,0.858,0.0001,10000
222,400,24.722,10,36,0,0,0,1,0.857,0.0001,10000
223,400,29.98,12,43,0,0,0,1,0.856,0.0001,10000
224,400,28.545,13,56,0,0,0,1,0.856,0.0001,10000
225,400,34.338,17,63,0,0,0,1,0.855,0.0001,10000
226,400,28.293,11,74,0,0,0,1,0.855,0.0001,10000
227,400,39.675,15,70,0,0,0,1,0.854,0.0001,10000
228,400,36.401,20,63,0,0,0,1,0.853,0.0001,10000
229,400,33.684,15,60,0,0,0,1,0.853,0.0001,10000
230,400,21.394,12,41,0,0,0,1,0.852,0.0001,10000
231,400,32.584,14,59,0,0,0,1,0.851,0.0001,10000
232,400,36.232,17,67,0,0,0,1,0.851,0.0001,10000
233,400,37.401,16,76,0,0,0,1,0.85,0.0001,10000
234,400,35.505,15,70,0,0,0,1,0.849,0.0001,10000
235,400,37.083,15,76,0,0,0,1,0.849,0.0001,10000
236,400,38.82,20,66,0,0,0,1,0.848,0.0001,10000
237,400,41.085,19,69,0,0,0,1,0.847,0.0001,10000
238,400,28.426,14,48,0,0,0,1,0.847,0.0001,10000
239,400,24.288,10,56,0,0,0,1,0.846,0.0001,10000
240,400,46.173,22,80,0,0,0,1,0.845,0.0001,10000
241,400,41.699,16,68,0,0,0,1,0.845,0.0001,10000
242,400,32.007,15,59,0,0,0,1,0.844,0.0001,10000
243,400,36.647,16,70,0,0,0,1,0.844,0.0001,10000
244,400,45.201,22,66,0,0,0,1,0.843,0.0001,10000
245,400,39.158,18,71,0,0,0,1,0.842,0.0001,10000
246,400,30.538,12,69,0,0,0,1,0.842,0.0001,10000
247,400,22.556,12,51,0,0,0,1,0.841,0.0001,10000
248,400,34.206,17,56,0,0,0,1,0.84,0.0001,10000
249,400,42.419,23,73,0,0,0,1,0.84,0.0001,10000
250,400,30.481,13,56,0,0,0,1,0.839,0.0001,10000
251,400,36.041,19,52,0,0,0,1,0.838,0.0001,10000
252,400,29.195,13,56,0,0,0,1,0.838,0.0001,10000
253,400,34.372,15,66,0,0,0,1,0.837,0.0001,10000
254,400,38.739,18,77,0,0,0,1,0.836,0.0001,10000
255,400,35.785,15,64,0,0,0,1,0.836,0.0001,10000
256,400,41.124,20,81,0,0,0,1,0.835,0.0001,10000
257,400,38.545,17,71,0,0,0,1,0.834,0.0001,10000
258,400,33.27,14,63,0,0,0,1,0.834,0.0001,10000
259,400,37.521,19,76,0,0,0,1,0.833,0.0001,10000
260,400,29.068,12,38,0,0,0,1,0.833,0.0001,10000
261,400,35.91,16,66,0,0,0,1,0.832,0.0001,10000
262,400,32.986,15,70,0,0,0,1,0.831,0.0001,10000
263,400,31.491,12,61,0,0,0,1,0.831,0.0001,10000
264,400,54.862,25,79,0,0,0,1,0.83,0.0001,10000
265,400,34.042,15,70,0,0,0,1,0.829,0.0001,10000
266,400,37.804,21,69,0,0,0,1,0.829,0.0001,10000
267,400,51.269,22,92,0,0,0,1,0.828,0.0001,10000
268,400,32.228,15,60,0,0,0,1,0.827,0.0001,10000
269,400,30.439,15,48,0,0,0,1,0.827,0.0001,10000
270,400,34.15,19,70,0,0,0,1,0.826,0.0001,10000
271,400,39.401,18,66,0,0,0,1,0.825,0.0001,10000
272,400,37.917,13,65,0,0,0,1,0.825,0.0001,10000
273,400,38.98,21,73,0,0,0,1,0.824,0.0001,10000
274,400,34.778,17,60,0,0,0,1,0.823,0.0001,10000
275,400,31.625,14,63,0,0,0,1,0.823,0.0001,10000
276,400,50.183,27,75,0,0,0,1,0.822,0.0001,10000
277,400,31.203,17,54,0,0,0,1,0.822,0.0001,10000
278,400,40.272,18,65,0,0,0,1,0.821,0.0001,10000
279,400,42.754,18,89,0,0,0,1,0.82,0.0001,10000
280,400,45.019,19,71,0,0,0,1,0.82,0.0001,10000
281,400,35.149,19,59,0,0,0,1,0.819,0.0001,10000
282,400,30.501,15,69,0,0,0,1,0.818,0.0001,10000
283,400,34.779,14,67,0,0,0,1,0.818,0.0001,10000
284,400,31.514,18,63,0,0,0,1,0.817,0.0001,10000
285,400,33.227,17,52,0,0,0,1,0.816,0.0001,10000
286,400,39.074,17,84,0,0,0,1,0.816,0.0001,10000
287,400,40.222,18,65,0,0,0,1,0.815,0.0001,10000
288,400,48.255,22,97,0,0,0,1,0.814,0.0001,10000
289,400,45.418,19,90,0,0,0,1,0.814,0.0001,10000
290,400,33.427,15,63,0,0,0,1,0.813,0.0001,10000
291,400,39.745,15,72,0,0,0,1,0.812,0.0001,10000
292,400,47.87,21,78,0,0,0,1,0.812,0.0001,10000
293,400,39.593,17,58,0,0,0,1,0.811,0.0001,10000
294,400,46.466,24,81,0,0,0,1,0.811,0.0001,10000
295,400,33.412,17,63,0,0,0,1,0.81,0.0001,10000
296,400,30.613,9,67,0,0,0,1,0.809,0.0001,10000
297,400,40.293,18,58,0,0,0,1,0.809,0.0001,10000
298,400,20.774,10,33,0,0,0,1,0.808,0.0001,10000
299,400,42.163,22,70,0,0,0,1,0.807,0.0001,10000
300,400,35.325,19,61,0,0,0,1,0.807,0.0001,10000
301,400,39.263,20,75,0,0,0,1,0.806,0.0001,10000
302,400,29.832,13,53,0,0,0,1,0.805,0.0001,10000
303,400,38.909,19,63,0,0,0,1,0.805,0.0001,10000
304,400,45.422,21,85,0,0,0,1,0.804,0.0001,10000
305,400,39.352,15,72,0,0,0,1,0.803,0.0001,10000
306,400,35.745,18,74,0,0,0,1,0.803,0.0001,10000
307,400,47.205,22,86,0,0,0,1,0.802,0.0001,10000
308,400,27.823,12,51,0,0,0,1,0.801,0.0001,10000
309,400,46.74,20,72,0,0,0,1,0.801,0.0001,10000
310,400,29.47,11,64,0,0,0,1,0.8,0.0001,10000
311,400,41.595,19,62,0,0,0,1,0.8,0.0001,10000
312,400,23.109,10,52,0,0,0,1,0.799,0.0001,10000
313,400,42.801,18,76,0,0,0,1,0.798,0.0001,10000
314,400,36.882,14,76,0,0,0,1,0.798,0.0001,10000
315,400,27.576,13,54,0,0,0,1,0.797,0.0001,10000
316,400,43.346,23,67,0,0,0,1,0.796,0.0001,10000
317,400,37.131,16,76,0,0,0,1,0.796,0.0001,10000
318,400,34.311,16,54,0,0,0,1,0.795,0.0001,10000
319,400,44.16,17,81,0,0,0,1,0.794,0.0001,10000
320,400,34.57,17,63,0,0,0,1,0.794,0.0001,10000
321,400,42.642,18,70,0,0,0,1,0.793,0.0001,10000
322,400,39.33,16,81,0,0,0,1,0.792,0.0001,10000
323,400,39.089,17,70,0,0,0,1,0.792,0.0001,10000
324,400,50.139,23,84,0,0,0,1,0.791,0.0001,10000
325,400,29.126,15,51,0,0,0,1,0.79,0.0001,10000
326,400,35.857,18,69,0,0,0,1,0.79,0.0001,10000
327,400,47.646,18,74,0,0,0,1,0.789,0.0001,10000
328,400,44.72,18,88,0,0,0,1,0.789,0.0001,10000
329,400,43.014,18,62,0,0,0,1,0.788,0.0001,10000
330,400,42.704,17,88,0,0,0,1,0.787,0.0001,10000
331,400,28.252,17,50,0,0,0,1,0.787,0.0001,10000
332,400,57.167,28,96,0,0,0,1,0.786,0.0001,10000
333,400,40.646,18,82,0,0,0,1,0.785,0.0001,10000
334,400,29.6,13,52,0,0,0,1,0.785,0.0001,10000
335,400,33.021,15,61,0,0,0,1,0.784,0.0001,10000
336,400,32.733,15,74,0,0,0,1,0.783,0.0001,10000
337,400,45.865,24,85,0,0,0,1,0.783,0.0001,10000
338,400,38.342,18,73,0,0,0,1,0.782,0.0001,10000
339,400,37.392,19,69,0,0,0,1,0.781,0.0001,10000
340,400,45.239,18,78,0,0,0,1,0.781,0.0001,10000
341,400,45.069,22,72,0,0,0,1,0.78,0.0001,10000
342,400,36.935,15,64,0,0,0,1,0.779,0.0001,10000
343,400,58.265,26,92,0,0,0,1,0.779,0.0001,10000
344,400,47.055,22,80,0,0,0,1,0.778,0.0001,10000
345,400,40.54,18,77,0,0,0,1,0.778,0.0001,10000
346,400,32.42,12,66,0,0,0,1,0.777,0.0001,10000
347,400,36.338,20,75,0,0,0,1,0.776,0.0001,10000
348,400,38.731,18,69,0,0,0,1,0.776,0.0001,10000
349,400,52.235,23,87,0,0,0,1,0.775,0.0001,10000
350,400,46.469,25,74,0,0,0,1,0.774,0.0001,10000
351,400,30.652,12,55,0,0,0,1,0.774,0.0001,10000
352,400,44.31,22,77,0,0,0,1,0.773,0.0001,10000
353,400,24.313,13,42,0,0,0,1,0.772,0.0001,10000
354,400,46.132,19,80,0,0,0,1,0.772,0.0001,10000
