episode,steps,reward,coins,invalid,self_kill,eps
732,52,-13.285,2,16,1,0.653
733,6,-11.596,1,3,1,0.652
734,35,-12.142,3,16,1,0.652
735,43,-8.535,6,11,1,0.651
736,52,-11.381,5,14,1,0.651
737,7,-12.728,0,4,1,0.65
738,6,-12.981,0,3,1,0.65
739,7,-13.376,0,5,1,0.649
740,17,-13.021,0,3,1,0.649
741,6,-13.041,0,2,1,0.648
742,32,-12.758,3,16,1,0.648
743,5,-12.186,1,3,1,0.648
744,5,-11.628,0,1,1,0.647
745,20,-10.749,3,4,1,0.647
746,28,-13.441,2,13,1,0.646
747,5,-12.248,0,1,1,0.646
748,5,-12.003,1,2,1,0.645
749,17,-11.539,1,5,1,0.645
750,52,-12.994,3,14,1,0.644
751,27,-8.068,6,6,1,0.644
752,6,-13.071,0,2,1,0.643
753,15,-11.686,2,4,1,0.643
754,44,-11.49,5,15,1,0.642
755,7,-10.498,2,3,1,0.642
756,15,-9.902,4,6,1,0.641
757,11,-13.696,0,8,1,0.641
758,30,-10.009,2,9,1,0.64
759,11,-12.868,1,5,1,0.64
760,15,-13.791,0,4,1,0.639
761,14,-12.496,1,8,1,0.639
762,9,-11.936,1,4,1,0.639
763,5,-10.778,1,1,1,0.638
764,12,-12.268,1,8,1,0.638
765,5,-10.756,1,1,1,0.637
766,49,-9.163,5,14,1,0.637
767,20,-10.913,2,3,1,0.636
768,23,-12.718,1,11,1,0.636
769,25,-13.034,0,5,1,0.635
770,7,-12.728,0,4,1,0.635
771,31,-8.851,3,6,1,0.634
772,11,-11.551,2,3,1,0.634
773,9,-10.711,2,3,1,0.633
774,19,-12.811,1,1,1,0.633
775,13,-13.251,0,3,1,0.632
776,44,-10.499,3,17,1,0.632
777,6,-11.673,1,1,1,0.631
778,22,-11.106,2,5,1,0.631
779,12,-10.758,3,3,1,0.63
780,5,-10.881,1,1,1,0.63
781,11,-10.531,2,4,1,0.63
782,31,-13.359,2,16,1,0.629
783,61,-12.318,4,19,1,0.629
784,7,-11.651,1,3,1,0.628
785,61,-12.768,3,19,1,0.628
786,27,-11.736,3,9,1,0.627
787,17,-10.068,3,4,1,0.627
788,13,-13.553,0,4,1,0.626
789,21,-13.394,2,12,1,0.626
790,7,-12.021,1,1,1,0.625
791,38,-12.41,2,19,1,0.625
792,23,-10.329,4,8,1,0.624
793,40,-12.456,3,13,1,0.624
794,17,-13.507,0,7,1,0.623
795,14,-9.781,3,2,1,0.623
796,18,-12.368,2,8,1,0.622
797,13,-9.221,4,4,1,0.622
798,5,-12.866,0,1,1,0.621
799,21,-11.416,2,4,1,0.621
800,29,-13.369,2,14,1,0.62
801,16,-9.976,1,7,1,0.62
802,52,-14.088,3,27,1,0.62
803,13,-12.866,1,7,1,0.619
804,6,-12.553,0,3,1,0.619
805,8,-12.246,1,4,1,0.618
806,5,-10.626,2,3,1,0.618
807,7,-11.171,1,1,1,0.617
808,20,-14.229,0,10,1,0.617
809,17,-14.222,0,7,1,0.616
810,32,-11.634,2,12,1,0.616
811,42,-14.162,2,15,1,0.615
812,23,-8.188,5,5,1,0.615
813,10,-11.946,1,5,1,0.614
814,23,-15.169,0,11,1,0.614
815,54,-7.745,8,16,1,0.613
816,8,-13.421,0,5,1,0.613
817,24,-11.872,1,5,1,0.612
818,23,-11.241,2,4,1,0.612
819,7,-9.278,1,2,1,0.611
820,24,-13.984,0,9,1,0.611
821,6,-13.158,0,4,1,0.611
822,15,-10.174,3,8,1,0.61
823,7,-12.201,1,3,1,0.61
824,27,-13.068,2,7,1,0.609
825,5,-12.528,0,3,1,0.609
826,6,-12.218,1,3,1,0.608
827,5,-12.973,0,3,1,0.608
828,28,-15.666,0,18,1,0.607
829,48,-11.904,4,16,1,0.607
830,22,-11.631,1,13,1,0.606
831,9,-13.438,0,6,1,0.606
832,52,-13.51,3,20,1,0.605
833,19,-7.333,5,4,1,0.605
834,8,-12.481,1,5,1,0.604
835,9,-8.983,1,2,1,0.604
836,29,-14.938,1,19,1,0.603
837,30,-13.707,1,13,1,0.603
838,13,-13.748,0,8,1,0.602
839,16,-13.013,1,5,1,0.602
840,40,-14.183,2,21,1,0.601
841,45,-10.955,5,20,1,0.601
842,40,-15.814,1,22,1,0.601
843,16,-10.897,2,5,1,0.6
844,5,-11.576,1,3,1,0.6
845,5,-13.036,0,3,1,0.599
846,7,-10.098,2,3,1,0.599
847,8,-8.903,3,2,1,0.598
848,19,-12.231,2,7,1,0.598
849,16,-14.313,0,10,1,0.597
850,43,-13.017,2,17,1,0.597
851,28,-10.487,4,9,1,0.596
852,17,-10.003,3,4,1,0.596
853,5,-12.036,1,3,1,0.595
854,7,-10.858,1,1,1,0.595
855,21,-14.401,0,8,1,0.594
856,52,-8.864,7,13,1,0.594
857,34,-11.314,3,12,1,0.593
858,35,-14.011,1,18,1,0.593
859,9,-12.761,0,4,1,0.592
860,7,-13.156,0,3,1,0.592
861,62,-14.487,3,17,1,0.592
862,7,-13.076,0,2,1,0.591
863,21,-12.661,2,7,1,0.591
864,7,-11.688,1,4,1,0.59
865,20,-7.827,5,4,1,0.59
866,18,-12.222,1,6,1,0.589
867,15,-10.264,2,4,1,0.589
868,57,-15.067,2,26,1,0.588
869,21,-7.733,6,5,1,0.588
870,52,-8.909,7,16,1,0.587
871,7,-12.708,0,5,1,0.587
872,18,-7.998,3,5,1,0.586
873,5,-12.081,1,3,1,0.586
874,21,-9.766,4,4,1,0.585
875,12,-13.231,0,7,1,0.585
876,6,-13.111,0,2,1,0.584
877,9,-10.526,2,2,1,0.584
878,15,-12.613,0,5,1,0.583
879,10,-11.786,1,2,1,0.583
880,10,-13.713,0,7,1,0.582
881,6,-12.478,0,2,1,0.582
882,5,-11.006,2,2,1,0.582
883,18,-12.288,1,9,1,0.581
884,23,-9.088,3,12,1,0.581
885,5,-13.006,0,3,1,0.58
886,22,-10.492,3,8,1,0.58
887,17,-10.487,2,3,1,0.579
888,5,-10.628,1,1,1,0.579
889,9,-11.313,2,3,1,0.578
890,31,-15.163,1,19,1,0.578
891,17,-12.238,2,7,1,0.577
892,26,-12.584,2,10,1,0.577
893,15,-5.436,5,4,1,0.576
894,15,-8.748,4,2,1,0.576
895,47,-8.892,5,6,1,0.575
896,34,-9.361,4,9,1,0.575
897,46,-10.732,5,19,1,0.574
898,35,-15.153,0,18,1,0.574
899,23,-10.187,3,6,1,0.573
900,8,-10.113,3,2,1,0.573
901,13,-13.026,1,7,1,0.573
902,6,-11.508,1,1,1,0.572
903,25,-8.764,5,12,1,0.572
904,18,-13.201,1,5,1,0.571
905,35,-10.898,4,12,1,0.571
906,12,-11.788,1,3,1,0.57
907,17,-11.209,3,8,1,0.57
908,6,-10.431,2,1,1,0.569
909,30,-10.589,4,11,1,0.569
910,19,-14.546,0,10,1,0.568
911,19,-10.738,2,1,1,0.568
912,13,-12.753,0,2,1,0.567
913,29,-12.249,1,10,1,0.567
914,16,-12.483,1,5,1,0.566
915,14,-11.591,2,3,1,0.566
916,22,-12.876,2,11,1,0.565
917,9,-12.636,1,6,1,0.565
918,12,-9.726,3,4,1,0.564
919,6,-10.566,2,2,1,0.564
920,25,-13.361,1,12,1,0.563
921,24,-10.818,4,12,1,0.563
922,18,-11.733,2,6,1,0.563
923,34,-15.078,0,15,1,0.562
924,10,-12.421,1,4,1,0.562
925,10,-12.283,1,3,1,0.561
926,34,-12.136,3,15,1,0.561
927,32,-8.131,4,6,1,0.56
928,6,-13.061,0,4,1,0.56
929,12,-13.778,0,5,1,0.559
930,26,-15.088,0,19,1,0.559
931,7,-9.958,2,1,1,0.558
932,16,-11.373,2,8,1,0.558
933,9,-12.308,1,4,1,0.557
934,5,-12.966,0,2,1,0.557
935,19,-13.306,1,6,1,0.556
936,18,-12.209,0,6,1,0.556
937,11,-11.446,2,5,1,0.555
938,6,-10.996,2,1,1,0.555
939,6,-10.726,2,4,1,0.554
940,16,-8.213,2,3,1,0.554
941,13,-12.226,1,3,1,0.553
942,21,-11.048,3,7,1,0.553
943,21,-13.503,1,7,1,0.553
944,17,-10.786,3,5,1,0.552
945,7,-12.251,1,4,1,0.552
946,11,-11.526,2,5,1,0.551
947,25,-13.509,1,7,1,0.551
948,13,-11.051,2,3,1,0.55
949,45,-7.199,5,3,1,0.55
950,22,-3.851,7,4,1,0.549
951,14,-12.581,1,7,1,0.549
952,12,-12.161,1,3,1,0.548
953,11,-13.353,0,7,1,0.548
954,22,-9.586,2,8,1,0.547
955,25,-9.616,4,8,1,0.547
956,7,-11.646,1,3,1,0.546
957,23,-11.457,2,8,1,0.546
958,21,-8.798,3,7,1,0.545
959,40,-13.063,2,6,1,0.545
960,6,-12.566,0,4,1,0.544
961,26,-13.229,1,13,1,0.544
962,25,-13.728,1,7,1,0.544
963,15,-12.993,0,2,1,0.543
964,6,-13.233,0,4,1,0.543
965,46,-15.812,0,9,1,0.542
966,83,-8.948,9,27,1,0.542
967,7,-10.526,2,2,1,0.541
968,12,-12.278,1,2,1,0.541
969,7,-11.731,0,0,1,0.54
970,57,-9.228,6,10,1,0.54
971,43,-9.102,6,14,1,0.539
972,27,-14.423,1,15,1,0.539
973,12,-12.888,1,7,1,0.538
974,21,-11.613,3,12,1,0.538
975,11,-11.638,1,2,1,0.537
976,11,-8.466,5,3,1,0.537
977,8,-10.883,1,1,1,0.536
978,19,-9.894,3,5,1,0.536
979,12,-12.466,1,3,1,0.535
980,23,-7.713,5,1,1,0.535
981,18,-13.128,1,4,1,0.534
982,14,-11.451,1,3,1,0.534
983,5,-10.776,1,1,1,0.534
984,23,-13.828,0,2,1,0.533
985,10,-11.538,2,5,1,0.533
986,9,-8.993,1,1,1,0.532
987,7,-12.261,1,3,1,0.532
988,16,-11.698,2,5,1,0.531
989,6,-12.968,0,2,1,0.531
990,7,-12.646,0,2,1,0.53
991,57,-14.216,3,17,1,0.53
992,11,-12.668,1,7,1,0.529
993,27,-13.418,1,10,1,0.529
994,33,-14.733,0,19,1,0.528
995,6,-10.611,1,0,1,0.528
996,9,-13.426,0,5,1,0.527
997,7,-11.986,1,2,1,0.527
998,28,-11.181,3,5,1,0.526
999,26,-13.427,1,7,1,0.526
1000,10,-8.588,2,5,1,0.525
