episode,steps,reward,coins,invalid,self_kill,eps
776,400,50.858,44,0,0,0.632
777,400,38.664,35,0,0,0.631
778,400,39.154,40,0,0,0.631
779,400,38.657,39,0,0,0.63
780,400,40.166,39,0,0,0.63
781,400,39.018,37,0,0,0.63
782,400,48.038,40,0,0,0.629
783,400,46.845,44,0,0,0.629
784,400,43.188,39,0,0,0.628
785,400,46.706,40,0,0,0.628
786,400,41.361,42,0,0,0.627
787,400,53.562,45,0,0,0.627
788,400,44.965,43,0,0,0.626
789,400,49.973,44,0,0,0.626
790,400,49.636,43,0,0,0.625
791,400,45.148,42,0,0,0.625
792,400,47.212,45,0,0,0.624
793,400,32.683,38,0,0,0.624
794,400,40.408,39,0,0,0.623
795,400,42.371,40,0,0,0.623
796,400,43.237,44,0,0,0.622
797,400,44.592,42,0,0,0.622
798,400,49.4,41,0,0,0.621
799,400,40.57,38,0,0,0.621
800,400,46.425,45,0,0,0.62
801,400,47.935,35,0,0,0.62
802,400,35.283,37,0,0,0.62
803,400,41.05,41,0,0,0.619
804,400,53.269,46,0,0,0.619
805,400,59.763,47,0,0,0.618
806,400,46.079,40,0,0,0.618
807,400,35.01,29,0,0,0.617
808,400,39.513,37,0,0,0.617
809,400,32.181,25,0,0,0.616
810,400,46.779,43,0,0,0.616
811,400,32.074,32,0,0,0.615
812,400,45.224,42,0,0,0.615
813,400,36.997,36,0,0,0.614
814,400,38.804,29,0,0,0.614
815,400,45.487,40,0,0,0.613
816,400,43.53,42,0,0,0.613
817,400,47.863,44,0,0,0.612
818,400,51.653,43,0,0,0.612
819,400,41.207,34,0,0,0.611
820,400,41.527,40,0,0,0.611
821,400,47.114,43,0,0,0.611
822,400,47.047,40,0,0,0.61
823,400,47.887,42,0,0,0.61
824,400,41.274,40,0,0,0.609
825,400,47.624,43,0,0,0.609
826,400,47.718,44,0,0,0.608
827,400,42.983,41,0,0,0.608
828,400,47.459,43,0,0,0.607
829,400,41.413,41,0,0,0.607
830,400,43.748,41,0,0,0.606
831,400,53.635,46,0,0,0.606
832,400,53.572,48,0,0,0.605
833,400,44.967,42,0,0,0.605
834,400,46.238,43,0,0,0.604
835,400,46.973,41,0,0,0.604
836,400,35.768,36,0,0,0.603
837,400,52.086,44,0,0,0.603
838,400,43.759,45,0,0,0.602
839,400,34.2,31,0,0,0.602
840,400,50.268,42,0,0,0.601
841,400,35.621,34,0,0,0.601
842,400,44.477,42,0,0,0.601
843,400,43.66,42,0,0,0.6
844,400,46.667,42,0,0,0.6
845,400,35.069,32,0,0,0.599
846,400,43.108,39,0,0,0.599
847,400,46.934,41,0,0,0.598
848,400,34.951,38,0,0,0.598
849,400,48.598,45,0,0,0.597
850,400,41.535,39,0,0,0.597
851,400,41.542,37,0,0,0.596
852,400,48.133,45,0,0,0.596
853,400,37.608,35,0,0,0.595
854,400,45.667,40,0,0,0.595
855,400,42.82,40,0,0,0.594
856,400,51.822,46,0,0,0.594
857,400,41.76,34,0,0,0.593
858,400,48.132,44,0,0,0.593
859,400,41.754,38,0,0,0.592
860,400,43.085,41,0,0,0.592
861,400,46.572,42,0,0,0.592
862,400,47.638,42,0,0,0.591
863,400,56.021,48,0,0,0.591
864,400,49.739,44,0,0,0.59
865,400,44.905,41,0,0,0.59
866,400,47.734,44,0,0,0.589
867,400,49.771,43,0,0,0.589
868,400,53.921,45,0,0,0.588
869,400,54.61,46,0,0,0.588
870,400,48.109,42,0,0,0.587
871,400,39.245,35,0,0,0.587
872,400,48.69,43,0,0,0.586
873,400,44.284,39,0,0,0.586
874,400,45.642,42,0,0,0.585
875,400,42.955,42,0,0,0.585
876,400,48.398,42,0,0,0.584
877,400,40.731,40,0,0,0.584
878,400,51.581,45,0,0,0.583
879,400,52.145,43,0,0,0.583
880,400,47.443,42,0,0,0.582
881,400,42.117,39,0,0,0.582
882,400,48.049,41,0,0,0.582
883,400,45.16,46,0,0,0.581
884,400,45.467,41,0,0,0.581
885,400,49.034,40,0,0,0.58
886,400,48.616,43,0,0,0.58
887,400,51.445,44,0,0,0.579
888,400,53.318,44,0,0,0.579
889,400,47.885,44,0,0,0.578
890,400,47.205,43,0,0,0.578
891,400,48.425,43,0,0,0.577
892,400,44.943,39,0,0,0.577
893,400,40.742,37,0,0,0.576
894,400,42.0,41,0,0,0.576
895,400,43.333,40,0,0,0.575
896,400,53.923,46,0,0,0.575
897,400,52.647,43,0,0,0.574
898,400,51.866,41,0,0,0.574
899,400,45.648,44,0,0,0.573
900,400,45.391,43,0,0,0.573
901,400,55.577,44,0,0,0.573
902,400,34.126,33,0,0,0.572
903,400,44.447,41,0,0,0.572
904,400,42.785,39,0,0,0.571
905,400,44.344,38,0,0,0.571
906,400,48.272,40,0,0,0.57
907,400,47.669,43,0,0,0.57
908,400,53.022,44,0,0,0.569
909,400,47.7,43,0,0,0.569
910,400,52.698,46,0,0,0.568
911,400,53.515,47,0,0,0.568
912,400,49.161,42,0,0,0.567
913,400,50.84,46,0,0,0.567
914,400,46.38,40,0,0,0.566
915,400,43.853,43,0,0,0.566
916,400,49.902,43,0,0,0.565
917,400,44.929,40,0,0,0.565
918,400,42.391,41,0,0,0.564
919,400,43.636,40,0,0,0.564
920,400,49.706,45,0,0,0.563
921,400,53.018,45,0,0,0.563
922,400,52.625,44,0,0,0.563
923,400,50.431,41,0,0,0.562
924,400,46.996,40,0,0,0.562
925,400,48.099,45,0,0,0.561
926,400,39.493,38,0,0,0.561
927,400,55.526,46,0,0,0.56
928,400,51.447,42,0,0,0.56
929,400,50.263,43,0,0,0.559
930,400,44.878,33,0,0,0.559
931,400,23.504,18,0,0,0.558
932,400,48.127,43,0,0,0.558
933,400,46.945,39,0,0,0.557
934,400,49.273,42,0,0,0.557
935,400,40.92,38,0,0,0.556
936,400,50.664,39,0,0,0.556
937,400,45.194,40,0,0,0.555
938,400,52.318,41,0,0,0.555
939,400,53.06,44,0,0,0.554
940,400,49.703,43,0,0,0.554
941,400,48.657,44,0,0,0.553
942,400,44.62,41,0,0,0.553
943,400,53.388,41,0,0,0.553
944,400,43.413,39,0,0,0.552
945,400,39.075,30,0,0,0.552
946,400,49.315,40,0,0,0.551
947,400,43.872,42,0,0,0.551
948,400,43.858,37,0,0,0.55
949,400,42.121,36,0,0,0.55
950,400,16.823,15,0,0,0.549
951,400,43.754,41,0,0,0.549
952,400,48.458,42,0,0,0.548
953,400,46.154,40,0,0,0.548
954,400,45.446,34,0,0,0.547
955,400,54.028,45,0,0,0.547
956,400,46.201,38,0,0,0.546
957,400,47.282,42,0,0,0.546
958,400,52.97,42,0,0,0.545
959,400,50.138,44,0,0,0.545
960,400,38.889,29,0,0,0.544
961,400,45.688,39,0,0,0.544
962,400,52.303,44,0,0,0.544
963,400,49.268,45,0,0,0.543
964,400,52.161,43,0,0,0.543
965,400,52.27,45,0,0,0.542
966,400,56.774,49,0,0,0.542
967,400,47.333,43,0,0,0.541
968,400,53.858,44,0,0,0.541
969,400,39.509,37,0,0,0.54
970,400,53.024,44,0,0,0.54
971,400,44.653,40,0,0,0.539
972,400,53.067,43,0,0,0.539
973,400,53.213,45,0,0,0.538
974,400,48.864,36,0,0,0.538
975,400,44.527,43,0,0,0.537
976,400,55.049,46,0,0,0.537
977,400,55.564,42,0,0,0.536
978,400,51.423,44,0,0,0.536
979,400,47.044,41,0,0,0.535
980,400,53.363,47,0,0,0.535
981,400,51.04,45,0,0,0.534
982,400,43.386,38,0,0,0.534
983,400,45.164,42,0,0,0.534
984,400,55.38,45,0,0,0.533
985,400,50.577,44,0,0,0.533
986,400,42.193,36,0,0,0.532
987,400,47.621,44,0,0,0.532
988,400,55.797,47,0,0,0.531
989,400,53.414,48,0,0,0.531
990,400,49.39,45,0,0,0.53
991,400,48.716,46,0,0,0.53
992,400,54.798,46,0,0,0.529
993,400,48.143,42,0,0,0.529
994,400,48.542,42,0,0,0.528
995,400,50.097,42,0,0,0.528
996,400,49.857,47,0,0,0.527
997,400,49.769,42,0,0,0.527
998,400,47.587,43,0,0,0.526
999,400,49.064,42,0,0,0.526
1000,400,48.428,47,0,0,0.525
