episode,coins,kills,game_score,steps,epsilon,training_reward,objective_reward,other_event_reward,potential_net,potential_positive,potential_negative,potential_calls,terminal_potential_calls,event_counts,event_rewards
41,2,1,7,400,0.19546666666666668,-1.4232500000000017,7.0,1.0300000000000011,-9.453250000000004,56.411333333333324,-65.86458333333337,400,0,"{""BOMB_DROPPED"": 29, ""BOMB_EXPLODED"": 28, ""BOMB_NEXT_TO_CRATE"": 13, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 4, ""CRATE_DESTROYED"": 31, ""ESCAPED_DANGER"": 37, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 43, ""MOVED_INTO_DANGER"": 10, ""MOVED_LEFT"": 70, ""MOVED_RIGHT"": 84, ""MOVED_TOWARD_COIN"": 23, ""MOVED_TOWARD_SAFETY"": 45, ""MOVED_UP"": 55, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 11, ""STAYED_IN_DANGER"": 6, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 7, ""WAITED"": 119}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.65, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.2, ""CRATE_DESTROYED"": 3.1000000000000014, ""ESCAPED_DANGER"": 1.1100000000000008, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -3.5000000000000004, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.3800000000000008, ""MOVED_TOWARD_SAFETY"": 1.350000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.0999999999999999, ""STAYED_IN_DANGER"": -1.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7, ""WAITED"": -2.3800000000000017}"
42,2,0,2,87,0.19535333333333335,-2.279750000000001,2.0,-2.5799999999999996,-1.6997499999999999,14.336666666666659,-16.036416666666664,86,0,"{""BOMB_DROPPED"": 9, ""BOMB_EXPLODED"": 9, ""BOMB_NEXT_TO_CRATE"": 9, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 21, ""ESCAPED_DANGER"": 9, ""GOT_KILLED"": 1, ""MOVED_DOWN"": 9, ""MOVED_INTO_DANGER"": 1, ""MOVED_LEFT"": 7, ""MOVED_RIGHT"": 12, ""MOVED_TOWARD_COIN"": 6, ""MOVED_TOWARD_SAFETY"": 16, ""MOVED_UP"": 13, ""STAYED_IN_DANGER"": 1, ""WAITED"": 37}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.44999999999999996, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 2.1000000000000005, ""ESCAPED_DANGER"": 0.27, ""GOT_KILLED"": -5.0, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -0.35, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.36, ""MOVED_TOWARD_SAFETY"": 0.4800000000000002, ""MOVED_UP"": 0.0, ""STAYED_IN_DANGER"": -0.25, ""WAITED"": -0.7400000000000003}"
43,2,1,7,400,0.19524,-0.42625000000000335,7.0,2.1400000000000023,-9.566250000000005,57.08558333333333,-66.65183333333343,400,0,"{""BOMB_DROPPED"": 30, ""BOMB_EXPLODED"": 30, ""BOMB_NEXT_TO_CRATE"": 10, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 3, ""CRATE_DESTROYED"": 25, ""ESCAPED_DANGER"": 38, ""INVALID_ACTION"": 2, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 81, ""MOVED_INTO_DANGER"": 8, ""MOVED_LEFT"": 45, ""MOVED_RIGHT"": 58, ""MOVED_TOWARD_COIN"": 25, ""MOVED_TOWARD_SAFETY"": 48, ""MOVED_UP"": 71, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 15, ""STAYED_IN_DANGER"": 3, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 8, ""WAITED"": 113}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.49999999999999994, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.15000000000000002, ""CRATE_DESTROYED"": 2.500000000000001, ""ESCAPED_DANGER"": 1.1400000000000008, ""INVALID_ACTION"": -0.2, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.8000000000000003, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.5000000000000009, ""MOVED_TOWARD_SAFETY"": 1.440000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.5000000000000002, ""STAYED_IN_DANGER"": -0.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7999999999999999, ""WAITED"": -2.2600000000000016}"
44,0,0,0,400,0.1951266666666667,-7.478250000000003,0,-0.749999999999999,-6.728250000000004,55.45949999999999,-62.187750000000015,400,0,"{""BOMB_DROPPED"": 25, ""BOMB_EXPLODED"": 25, ""BOMB_NEXT_TO_CRATE"": 5, ""CRATE_DESTROYED"": 11, ""ESCAPED_DANGER"": 35, ""INVALID_ACTION"": 1, ""MOVED_AWAY_FROM_COIN"": 8, ""MOVED_DOWN"": 99, ""MOVED_INTO_DANGER"": 10, ""MOVED_LEFT"": 39, ""MOVED_RIGHT"": 35, ""MOVED_TOWARD_COIN"": 32, ""MOVED_TOWARD_SAFETY"": 43, ""MOVED_UP"": 106, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 11, ""STAYED_IN_DANGER"": 4, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 9, ""WAITED"": 95}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.25, ""CRATE_DESTROYED"": 1.0999999999999999, ""ESCAPED_DANGER"": 1.0500000000000007, ""INVALID_ACTION"": -0.1, ""MOVED_AWAY_FROM_COIN"": -0.56, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -3.5000000000000004, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.9200000000000013, ""MOVED_TOWARD_SAFETY"": 1.290000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.0999999999999999, ""STAYED_IN_DANGER"": -1.0, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.8999999999999999, ""WAITED"": -1.9000000000000012}"
45,2,0,2,400,0.19501333333333334,-4.200999999999999,2.0,0.7800000000000016,-6.981000000000017,53.99183333333337,-60.972833333333355,400,0,"{""BOMB_DROPPED"": 26, ""BOMB_EXPLODED"": 26, ""BOMB_NEXT_TO_CRATE"": 8, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 26, ""ESCAPED_DANGER"": 33, ""INVALID_ACTION"": 1, ""MOVED_DOWN"": 66, ""MOVED_INTO_DANGER"": 7, ""MOVED_LEFT"": 72, ""MOVED_RIGHT"": 72, ""MOVED_TOWARD_COIN"": 16, ""MOVED_TOWARD_SAFETY"": 41, ""MOVED_UP"": 63, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 8, ""STAYED_IN_DANGER"": 5, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 10, ""WAITED"": 100}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.39999999999999997, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 2.600000000000001, ""ESCAPED_DANGER"": 0.9900000000000007, ""INVALID_ACTION"": -0.1, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.45, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.9600000000000004, ""MOVED_TOWARD_SAFETY"": 1.2300000000000009, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.7999999999999999, ""STAYED_IN_DANGER"": -1.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.9999999999999999, ""WAITED"": -2.0000000000000013}"
46,0,0,0,400,0.19490000000000002,-7.067750000000003,0,-1.8300000000000003,-5.237750000000014,61.74866666666668,-66.98641666666666,400,0,"{""BOMB_DROPPED"": 32, ""BOMB_EXPLODED"": 32, ""BOMB_NEXT_TO_CRATE"": 10, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 14, ""ESCAPED_DANGER"": 39, ""INVALID_ACTION"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 61, ""MOVED_INTO_DANGER"": 8, ""MOVED_LEFT"": 58, ""MOVED_RIGHT"": 72, ""MOVED_TOWARD_COIN"": 9, ""MOVED_TOWARD_SAFETY"": 54, ""MOVED_UP"": 57, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 8, ""STAYED_IN_DANGER"": 5, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 16, ""WAITED"": 119}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.49999999999999994, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.4000000000000001, ""ESCAPED_DANGER"": 1.1700000000000008, ""INVALID_ACTION"": -0.1, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.8000000000000003, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.54, ""MOVED_TOWARD_SAFETY"": 1.6200000000000012, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.7999999999999999, ""STAYED_IN_DANGER"": -1.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -1.6000000000000003, ""WAITED"": -2.3800000000000017}"
47,2,1,7,400,0.1947866666666667,-3.5892500000000043,7.0,-2.469999999999997,-8.119250000000008,65.34791666666663,-73.46716666666666,400,0,"{""BOMB_DROPPED"": 26, ""BOMB_EXPLODED"": 26, ""BOMB_NEXT_TO_CRATE"": 9, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 20, ""ESCAPED_DANGER"": 43, ""INVALID_ACTION"": 2, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 60, ""MOVED_INTO_DANGER"": 17, ""MOVED_LEFT"": 61, ""MOVED_RIGHT"": 62, ""MOVED_TOWARD_COIN"": 14, ""MOVED_TOWARD_SAFETY"": 53, ""MOVED_UP"": 56, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 12, ""STAYED_IN_DANGER"": 2, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 8, ""WAITED"": 133}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.44999999999999996, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 2.0000000000000004, ""ESCAPED_DANGER"": 1.290000000000001, ""INVALID_ACTION"": -0.2, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -5.949999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.8400000000000003, ""MOVED_TOWARD_SAFETY"": 1.5900000000000012, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.2, ""STAYED_IN_DANGER"": -0.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7999999999999999, ""WAITED"": -2.660000000000002}"
48,0,0,0,139,0.19467333333333334,-10.005749999999999,0,-7.990000000000001,-2.0157499999999997,9.283999999999999,-11.299749999999998,138,0,"{""BOMB_DROPPED"": 5, ""BOMB_EXPLODED"": 4, ""BOMB_NEXT_TO_CRATE"": 4, ""BOMB_WITH_NO_ESCAPE"": 1, ""CRATE_DESTROYED"": 8, ""ESCAPED_DANGER"": 6, ""GOT_KILLED"": 1, ""MOVED_AWAY_FROM_COIN"": 1, ""MOVED_DOWN"": 12, ""MOVED_INTO_DANGER"": 3, ""MOVED_LEFT"": 9, ""MOVED_RIGHT"": 6, ""MOVED_TOWARD_COIN"": 1, ""MOVED_TOWARD_SAFETY"": 6, ""MOVED_UP"": 10, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 2, ""STAYED_IN_DANGER"": 4, ""WAITED"": 97}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.2, ""BOMB_WITH_NO_ESCAPE"": -0.55, ""CRATE_DESTROYED"": 0.7999999999999999, ""ESCAPED_DANGER"": 0.18, ""GOT_KILLED"": -5.0, ""MOVED_AWAY_FROM_COIN"": -0.07, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.0499999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.06, ""MOVED_TOWARD_SAFETY"": 0.18, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -1.0, ""WAITED"": -1.9400000000000013}"
49,1,0,1,400,0.19456,-4.963750000000001,1.0,1.7700000000000014,-7.7337500000000095,56.40741666666666,-64.14116666666673,400,0,"{""BOMB_DROPPED"": 29, ""BOMB_EXPLODED"": 29, ""BOMB_NEXT_TO_CRATE"": 9, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 18, ""ESCAPED_DANGER"": 35, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 65, ""MOVED_INTO_DANGER"": 6, ""MOVED_LEFT"": 69, ""MOVED_RIGHT"": 69, ""MOVED_TOWARD_COIN"": 26, ""MOVED_TOWARD_SAFETY"": 46, ""MOVED_UP"": 60, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 11, ""STAYED_IN_DANGER"": 3, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 9, ""WAITED"": 108}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.44999999999999996, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.8000000000000005, ""ESCAPED_DANGER"": 1.0500000000000007, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.1, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.560000000000001, ""MOVED_TOWARD_SAFETY"": 1.380000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.0999999999999999, ""STAYED_IN_DANGER"": -0.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.8999999999999999, ""WAITED"": -2.1600000000000015}"
50,2,1,7,127,0.19444666666666668,-1.6432500000000045,7.0,-4.419999999999998,-4.223250000000002,14.956416666666662,-19.179666666666666,126,0,"{""BOMB_DROPPED"": 8, ""BOMB_EXPLODED"": 7, ""BOMB_NEXT_TO_CRATE"": 3, ""BOMB_WITH_NO_ESCAPE"": 2, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 11, ""ESCAPED_DANGER"": 8, ""GOT_KILLED"": 1, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 24, ""MOVED_INTO_DANGER"": 3, ""MOVED_LEFT"": 17, ""MOVED_RIGHT"": 16, ""MOVED_TOWARD_COIN"": 42, ""MOVED_TOWARD_SAFETY"": 15, ""MOVED_UP"": 26, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 2, ""STAYED_IN_DANGER"": 4, ""USELESS_BOMB"": 1, ""WAITED"": 36}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.15000000000000002, ""BOMB_WITH_NO_ESCAPE"": -1.1, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 1.0999999999999999, ""ESCAPED_DANGER"": 0.24, ""GOT_KILLED"": -5.0, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.0499999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 2.520000000000002, ""MOVED_TOWARD_SAFETY"": 0.4500000000000002, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -1.0, ""USELESS_BOMB"": -0.1, ""WAITED"": -0.7200000000000003}"
51,0,0,0,400,0.19433333333333336,-9.658833333333332,0,-0.5699999999999995,-9.088833333333346,57.805166666666615,-66.8940000000001,400,0,"{""BOMB_DROPPED"": 30, ""BOMB_EXPLODED"": 29, ""BOMB_NEXT_TO_CRATE"": 9, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 20, ""ESCAPED_DANGER"": 38, ""INVALID_ACTION"": 3, ""MOVED_AWAY_FROM_COIN"": 7, ""MOVED_DOWN"": 47, ""MOVED_INTO_DANGER"": 9, ""MOVED_LEFT"": 68, ""MOVED_RIGHT"": 70, ""MOVED_TOWARD_COIN"": 13, ""MOVED_TOWARD_SAFETY"": 49, ""MOVED_UP"": 51, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 15, ""SAFE_BOMB_TRAPS_OPPONENT"": 1, ""STAYED_IN_DANGER"": 6, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 6, ""WAITED"": 131}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.44999999999999996, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 2.0000000000000004, ""ESCAPED_DANGER"": 1.1400000000000008, ""INVALID_ACTION"": -0.30000000000000004, ""MOVED_AWAY_FROM_COIN"": -0.49000000000000005, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -3.1500000000000004, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.7800000000000002, ""MOVED_TOWARD_SAFETY"": 1.470000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.5000000000000002, ""SAFE_BOMB_TRAPS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -1.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.6, ""WAITED"": -2.620000000000002}"
52,3,0,3,158,0.19422,-8.543999999999997,3.0,-7.459999999999998,-4.084000000000002,23.511333333333322,-27.59533333333333,157,0,"{""BOMB_DROPPED"": 11, ""BOMB_EXPLODED"": 11, ""BOMB_NEXT_TO_CRATE"": 10, ""COIN_COLLECTED"": 3, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 28, ""ESCAPED_DANGER"": 13, ""GOT_KILLED"": 1, ""INVALID_ACTION"": 1, ""KILLED_SELF"": 1, ""MOVED_DOWN"": 21, ""MOVED_INTO_DANGER"": 3, ""MOVED_LEFT"": 35, ""MOVED_RIGHT"": 35, ""MOVED_TOWARD_COIN"": 24, ""MOVED_TOWARD_SAFETY"": 19, ""MOVED_UP"": 17, ""OPPONENT_ELIMINATED"": 1, ""STAYED_IN_DANGER"": 5, ""USELESS_BOMB"": 1, ""WAITED"": 38}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.49999999999999994, ""COIN_COLLECTED"": 3.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 2.800000000000001, ""ESCAPED_DANGER"": 0.3900000000000001, ""GOT_KILLED"": -5.0, ""INVALID_ACTION"": -0.1, ""KILLED_SELF"": -5.0, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.0499999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.4400000000000008, ""MOVED_TOWARD_SAFETY"": 0.5700000000000003, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""STAYED_IN_DANGER"": -1.25, ""USELESS_BOMB"": -0.1, ""WAITED"": -0.7600000000000003}"
53,1,0,1,400,0.19410666666666668,-6.474500000000004,1.0,0.7000000000000022,-8.174500000000016,59.32249999999997,-67.49700000000006,400,0,"{""BOMB_DROPPED"": 32, ""BOMB_EXPLODED"": 31, ""BOMB_NEXT_TO_CRATE"": 11, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 25, ""ESCAPED_DANGER"": 39, ""INVALID_ACTION"": 2, ""MOVED_AWAY_FROM_COIN"": 7, ""MOVED_DOWN"": 37, ""MOVED_INTO_DANGER"": 8, ""MOVED_LEFT"": 85, ""MOVED_RIGHT"": 89, ""MOVED_TOWARD_COIN"": 23, ""MOVED_TOWARD_SAFETY"": 53, ""MOVED_UP"": 50, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 15, ""STAYED_IN_DANGER"": 9, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 7, ""WAITED"": 105}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.5499999999999999, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 2.500000000000001, ""ESCAPED_DANGER"": 1.1700000000000008, ""INVALID_ACTION"": -0.2, ""MOVED_AWAY_FROM_COIN"": -0.49000000000000005, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.8000000000000003, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.3800000000000008, ""MOVED_TOWARD_SAFETY"": 1.5900000000000012, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.5000000000000002, ""STAYED_IN_DANGER"": -2.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7, ""WAITED"": -2.1000000000000014}"
54,2,1,7,400,0.19399333333333335,4.148749999999995,7.0,2.610000000000003,-5.461249999999997,50.244583333333296,-55.70583333333334,400,0,"{""BOMB_DROPPED"": 28, ""BOMB_EXPLODED"": 28, ""BOMB_NEXT_TO_CRATE"": 18, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 36, ""ESCAPED_DANGER"": 33, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 2, ""MOVED_DOWN"": 86, ""MOVED_INTO_DANGER"": 5, ""MOVED_LEFT"": 51, ""MOVED_RIGHT"": 51, ""MOVED_TOWARD_COIN"": 12, ""MOVED_TOWARD_SAFETY"": 40, ""MOVED_UP"": 86, ""OPPONENT_ELIMINATED"": 3, ""SAFE_BOMB_THREATENS_OPPONENT"": 6, ""STAYED_IN_DANGER"": 6, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 6, ""WAITED"": 98}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.9000000000000002, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 3.600000000000002, ""ESCAPED_DANGER"": 0.9900000000000007, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.14, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.75, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.7200000000000002, ""MOVED_TOWARD_SAFETY"": 1.2000000000000008, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.6, ""STAYED_IN_DANGER"": -1.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.6, ""WAITED"": -1.9600000000000013}"
