seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss
26101,101,4,our_agent,9,4,1,0,400,0,9,2,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 4}",6,3,1,0,0
26102,102,4,our_agent,3,3,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,-1,0,0,1
26103,103,4,our_agent,0,0,0,0,117,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 5}",6,-6,0,0,1
26104,104,4,our_agent,6,6,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",2,4,1,0,0
26105,105,4,our_agent,5,0,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,1,1,0,0
26106,106,4,our_agent,3,3,0,0,237,0,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 10}",10,-7,0,0,1
26107,107,4,our_agent,8,3,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",4,4,1,0,0
26108,108,4,our_agent,2,2,0,0,90,0,9,2,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",9,-7,0,0,1
26109,109,4,our_agent,1,1,0,0,400,2,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26110,110,4,our_agent,1,1,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-3,0,0,1
26111,111,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0
26112,112,4,our_agent,1,1,0,0,103,0,9,2,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 7}",10,-9,0,0,1
26113,113,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 7}",7,-5,0,0,1
26114,114,4,our_agent,8,3,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",3,5,1,0,0
26115,115,4,our_agent,2,2,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1
26116,116,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-2,0,0,1
26117,117,4,our_agent,0,0,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 5}",6,-6,0,0,1
26118,118,4,our_agent,3,3,0,0,118,2,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-5,0,0,1
26119,119,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,3,1,0,0
26120,120,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,-1,0,0,1
26121,121,4,our_agent,2,2,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
26122,122,4,our_agent,9,4,1,0,109,0,9,2,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 6}",6,3,1,0,0
26123,123,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,-4,0,0,1
26124,124,4,our_agent,2,2,0,0,165,0,8,3,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 9}",9,-7,0,0,1
26125,125,4,our_agent,2,2,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",7,-5,0,0,1
26126,126,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,-4,0,0,1
26127,127,4,our_agent,1,1,0,0,91,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 4}",6,-5,0,0,1
26128,128,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",4,-1,0,0,1
26129,129,4,our_agent,6,1,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,2,1,0,0
26130,130,4,our_agent,1,1,0,0,119,2,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,-7,0,0,1
26131,131,4,our_agent,2,2,0,1,105,1,9,0,3,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1
26132,132,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-2,0,0,1
26133,133,4,our_agent,4,4,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 1}",8,-4,0,0,1
26134,134,4,our_agent,6,1,1,0,400,1,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,3,1,0,0
26135,135,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26136,136,4,our_agent,7,2,1,0,400,0,8,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",5,2,1,0,0
26137,137,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-4,0,0,1
26138,138,4,our_agent,1,1,0,0,400,0,9,0,3,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,-4,0,0,1
